Deadline,AFADeadline,Organisation,Title,Location,App_link,App_email,Required_Docs,Other_Docs,Summary,App_JobID,source,Link,timestamp
8/1/2025,,Washington State University,"Tenure-Track Assistant Professor in Finance, Carson College of Business","Pullman, Washington.",https://wsu.wd5.myworkdayjobs.com/en-US/WSU_Jobs/job/Tenure-Track-Assistant-Professor-in-Finance--Carson-College-of-Business_R-12401,,"Cover Letter, Curriculum Vitae, Research Statement, Teaching Statement",Diversity Statement,WSU seeks a tenure-track assistant professor in Finance for the Carson College of Business. Applicants must have an earned doctorate in Finance or a closely related field and a demonstrated record of conducting impactful research.,J15822,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15822,2024-10-23T21:39:07.644
10/18/2024,,University of Massachusetts Amherst,Lecturer - Finance,"Amherst, Massachusetts.",https://careers.umass.edu/en-us/job/524858/lecturer-finance,amkrtchyan@umass.edu,"Cover Letter, Curriculum Vitae",,"Full-time, non-tenure Lecturer position in Finance at Isenberg School of Management, UMass Amherst. Applicants must have a master's degree with substantial work experience in finance or an earned doctorate in Finance and/or Economics.",J15811,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15811,2024-10-23T21:39:07.644
,,McIntire School of Commerce,Connaughton Chair in Alternative Investments (Associate or Full Professor),"Charlottesville, Virginia. United States",http://apply.interfolio.com/154920, ,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement","Personal Statement about skills and experience in research and teaching, Past two year's teaching evaluations, Statement on how your experience contributes to the school's core values of ethics, teaching, and collaboration in research","The University of Virginia's McIntire School of Commerce seeks a finance scholar for the Connaughton Chair in Alternative Investments at the associate or full professor level. Candidates must have a Ph.D. in Finance or a related field and demonstrate evidence of a record of sustained excellence in research, teaching, and service.",J15800,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15800,2024-10-23T21:39:07.644
yyyy-mm-dd,,Kennesaw State University,Assistant Professor of Finance,"Kennesaw, Georgia.",https://hr.kennesaw.edu/careers.php,rhuang1@kennesaw.edu,"Cover Letter, Curriculum Vitae","Job Market Paper/other papers, Teaching Statement, References (3)","Kennesaw State University is accepting applications for a full-time, tenure track Assistant Professor of Finance position with a preferred start date of August 2025.",J15798,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15798,2024-10-23T21:39:07.644
10/18/2024,,Louisiana State University,Instructor,"Baton Rouge, Louisiana. United States",https://lsu.wd1.myworkdayjobs.com/LSU/job/2936-BEC-North-Undergrad-Pavilion/Instructor_R00098092,finance@lsu.edu,"Cover Letter, Curriculum Vitae, References (3)",Transcript(s),LSU E.J. Ourso College of Business is hiring a full-time Instructor for the Finance Department. Candidates must have a Master's degree in Finance or related field and 0-5 years of teaching experience.,J15797,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15797,2024-10-23T21:39:07.644
10/16/2024,,University of Graz,Full Professor of Investments and Capital Market Research,"Graz, Austria",https://personalressort.uni-graz.at/en/appointment-procedure/,roland.mestel@uni-graz.at,"Cover Letter, Curriculum Vitae","Research Statement, Teaching Statement, References (3)",Full Professor of Investments and Capital Market Research position at the University of Graz. Research focus on Investments and Capital Markets with a quantitative data-driven approach.,J15783,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15783,2024-10-23T21:39:07.644
10/16/2024,,University of Graz,Full Professor of Finance,"Graz, Austria",https://personalressort.uni-graz.at/en/appointment-procedure/,roland.mestel@uni-graz.at,"Cover Letter, Curriculum Vitae",,"The University of Graz is seeking to appoint a Full Professor of Finance. The successful candidate will have a focus on Corporate Finance, Behavioral Finance, Household Finance, or Financial Innovation and apply a quantitative data-driven research approach.",J15782,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15782,2024-10-23T21:39:07.644
11/8/2024,,Federal Reserve Board of Governors,"Economists, Senior Economists and Principal Economists","Washington, District of Columbia. United States",<https://www.aeaweb.org/joe/listing.php?JOE_ID=111474497>,economistrecruiting@frb.gov,"Citizenship Questions, Curriculum Vitae, Job Market Paper, Personal Statement, References (3)",,The Federal Reserve Board is seeking Ph.D. and seasoned economist candidates to contribute to academic research and policy.,J15781,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15781,2024-10-23T21:39:07.644
10/20/2024,,Trent University,Tenure Track Appointment in Finance,"Peterborough, Canada",mailto:admnjobs@trentu.ca,admnjobs@trentu.ca,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement","Job Market Paper/other papers, Self-identification form","Tenure track faculty position in Finance at Trent University. Candidates must have a Ph.D. in Finance or a related field. Responsibilities include research, teaching, and service.",J15763,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15763,2024-10-23T21:39:07.644
11/28/2024,,Cheung Kong Graduate School of Business (CKGSB),Assistant Professors/Associate Professor/Full Professor,"Beijing, China",https://recruit.ckgsb.com/apply/,,"Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Full-time, tenure-track faculty positions in finance at the level of Assistant Professor, Associate Professor, or Full Professor at CKGSB.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15779,2024-10-23T21:39:07.644
10/30/2024,,California State University Channel Islands,Finance - Assistant or Associate Professor,"Camarillo, California.",http://jobs.csuci.edu,,"Contact Information for Three References, Cover Letter, Curriculum Vitae/Resume, Research Statement, Statement of Mentoring and Working with a Diverse Student Population, Teaching Philosophy, Unofficial transcripts",,"Tenure track Finance professor position at California State University Channel Islands, with responsibilities including teaching and scholarship.",J15777,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15777,2024-10-23T21:39:07.644
,,Qube Research & Technologies,Quantitative Researcher,"London, United Kingdom",https://www.qube-rt.com/careers/job?gh_jid=4104778002,Emea-recruitment@qube-rt.com,Curriculum Vitae,,"Apply for a Quantitative Researcher position at Qube Research & Technologies, a global quantitative and systematic investment manager. Requires an advanced degree in a quantitative field and coding skills in at least one leading programming language.",J15773,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15773,2024-10-23T21:39:07.644
11/22/2024,,Católica-Lisbon School of Business & Economics,Faculty Position in Finance or Financial Accounting,"Lisboa, Portugal",https://econjobmarket.org/,jfaias@ucp.pt,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,Assistant Professor positions in Finance or Financial Accounting at Católica Lisbon School of Business & Economics. Candidates should have a Ph.D. and strong research potential or top-tier publications.,J15762,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15762,2024-10-23T21:39:07.644
1-Jul-25,,University of Alberta,Tenured or Tenure-Track Faculty Positions in Finance,"Edmonton, Canada",https://apptrkr.com/5511874,financechair@ualberta.ca,"Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,The University of Alberta's Finance Department is seeking applications for a full-time tenured or tenure-track faculty position in Finance. Applicants must have an excellent research record and evidence of teaching excellence.,J15769,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15769,2024-10-23T21:39:07.644
11/8/2024,,The University of Texas at Austin,"Assistant, Associate, or Full Professor of Finance","Austin, Texas. United States",https://apply.interfolio.com/153662,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Applications for Assistant, Associate, or Full Professor of Finance at University of Texas at Austin. Ph.D. or near completion required. Strong publication record in top-tier finance and economics journals needed for senior ranks. Excellent research and teaching capabilities required.",J15767,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15767,2024-10-23T21:39:07.644
10/5/2024,,SKK Graduate School of Business (Sungkyunkwan University),Assistant/Associate/Full Professor of Finance,"Seoul, Korea, Republic of (South Korea)", ,gsbfaculty@skku.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",Evidence of Teaching Effectiveness,SKK GSB invites applications for tenure-track positions in finance at any rank starting Fall 2025. Candidates must have a doctoral degree prior to appointment. Emphasis on research output and teaching excellence.,J15761,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15761,2024-10-23T21:39:07.644
11/14/2024,,Rotman School of Management,Assistant Professor - Finance,"Toronto, Canada",https://jobs.utoronto.ca/job/Toronto-Assistant-Professor-Finance-ON/584568317/,David.Goldreich@Rotman.Utoronto.Ca,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers (3), References (3), Research Statement, Teaching Statement","Sample Course Materials, Teaching Evaluations","Assistant Professor position in Finance at the Rotman School of Management, University of Toronto. Full-time tenure stream appointment with an anticipated start date of July 1, 2025.",J15758,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15758,2024-10-23T21:39:07.644
12/1/2024,,IE University,"Assistant Professor, Finance Department","Madrid, Spain",http://apply.interfolio.com/153971,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"IE University is seeking candidates for a tenure-track Assistant professorship in the Finance Department, with a preference for Sustainable Finance. Candidates should have a PhD in Finance, Accounting, or Economics and strong research credentials in Finance.",J15755,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15755,2024-10-23T21:39:07.644
11/15/2024,,Columbia Business School,Postdoctoral Research Scholar,"New York, New York. United States", ,dfi@gsb.columbia.edu,"Cover Letter, Curriculum Vitae, References (2), Research Statement",,Postdoc position at Columbia Business School for research on blockchain and decentralized finance. PhD required by Fall 2025.,J15746,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15746,2024-10-23T21:39:07.644
,,Kogod School of Business - American University,Professorial Lecturer,"Washington, District of Columbia. United States",https://american.wd1.myworkdayjobs.com/en-US/AU/job/Professorial-Lecturer_R1790,ksbrecruit@american.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, References (3), Samples of Teaching Materials, Teaching Evaluations",Research (if applicable),"American University invites applications for an open-rank, non-tenure track faculty position starting in August 2025.",J15745,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15745,2024-10-23T21:39:07.644
11/28/2024,,"University of Colorado Boulder - Boulder, CO",Assistant/Associate Professor of Finance,"Boulder, Colorado. United States",https://jobs.colorado.edu/jobs/JobDetail/Assistant-Professor-of-Finance/59173,,"Cover Letter, Curriculum Vitae/Resume, Job Market Paper/other papers, References (3)",,Assistant/Associate Professor of Finance position at the University of Colorado Boulder for Fall 2025. Preferred candidates must hold a PhD or be near completion.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15747,2024-10-23T21:39:07.644
11/30/2024,,Xiamen University，China,"2024-2025 Faculty Positions in Finance, Xiamen University","Xiamen, China",https://econpub.xmu.edu.cn/faculty/login.aspx,wiserecruit@xmu.edu.cn,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",Teaching Statement,"Faculty positions in Finance at Xiamen University. Competitive salary and research grant provided, with a regular teaching load of 2 courses per year.",J15739,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15739,2024-10-23T21:39:07.644
9/22/2024,,"Monash University, Monash Business School",Assistant Professor (Senior Lecturer),"CAULFIELD EAST, Australia",https://docs.google.com/forms/d/e/1FAIpQLSfo2LiiKfAfKhsqWxcShGBCgNBfaO_CWHyDs9CNOYl-8qEcyw/viewform,buseco-baf.recruitment@monash.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2), Teaching Statement",evidence of teaching quality and experience,"Application for Assistant Professor (Senior Lecturer) position in the Department of Banking and Finance at Monash Business School in Melbourne, Australia. Applications due September 22, 2024.",J15737,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15737,2024-10-23T21:39:07.644
12/2/2024,,"ZICKLIN SCHOOL OF BUSINESS, BARUCH COLLEGE (CUNY)",Baruch College – Assistant Professor - Finance,"New York City, New York. United States",https://cuny.jobs/new-york-ny/assistant-professor-finance/5C1C6A7B8319403A8750E0752BBA2CC5/job/,,"Cover Letter, Curriculum Vitae",,"Baruch College seeks applicants for a tenure track Assistant Professor position in Finance starting Fall 2025. The successful candidate will engage in high-quality scholarly research, teach undergraduate and graduate courses in finance, mentor students, and share responsibility for committee and department assignments.",J15734,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15734,2024-10-23T21:39:07.644
12/31/2025,,Miami University,Assistant Professor,"Oxford, Ohio.",https://miamioh.wd5.myworkdayjobs.com/miamioh-faculty/job/Farmer-School-of-Business/Assistant-Professor_JR100740,wootenan@miamioh.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Teaching Statement",,"Assistant Professor (tenure-track) of Finance position starting August 2025. Requires Doctorate in Finance or related field by December 31, 2025.",J15730,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15730,2024-10-23T21:39:07.644
10/14/2024,,The Hong Kong Polytechnic University,Assistant Professor in Economics (several posts) (Ref. 240912027),"Kowloon, Hong Kong",https://jobs.polyu.edu.hk/academic,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers",,Assistant Professor in Economics position at The Hong Kong Polytechnic University's School of Accounting and Finance. Apply through PolyU's career website.,J15726,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15726,2024-10-23T21:39:07.644
,,Northeastern University,Part-Time Lecturer,"Miami, Florida. United States",https://northeastern.wd1.myworkdayjobs.com/inviteonly/job/Miami-FL/Part-Time-Lecturer--Finance-Group--Miami-_R127865,k.zheng@northeastern.edu,"Cover Letter, Curriculum Vitae",,Part-time lecturer position at Northeastern University in Finance or Managerial Economics. Master's degree and relevant experience required.,J15721,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15721,2024-10-23T21:39:07.644
11/30/2024,,KAIST College of Business,FACULTY POSITIONS IN FINANCE,"Seoul, Korea, Republic of (South Korea)", ,shjoo2006@kaist.ac.kr,"Curriculum Vitae, Job Market Paper/other papers, References (3)",University full-time faculty application form,"Applications invited for tenure-track/tenured Assistant, Associate or Full Professors in Finance at KAIST College of Business. Candidates must have a Ph.D. degree or be in the final stage of their dissertation.",J15713,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15713,2024-10-23T21:39:07.644
11/29/2024,,Shanghai Advanced Institute of Finance at Shanghai Jiao Tong University,Assistant Professor in Finance,"Shanghai, China",http://apply.interfolio.com/154143,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Assistant Professor in Finance position at Shanghai Advanced Institute of Finance starting July 1, 2025. Candidates must have a PhD in Finance or a related field by the start of employment.",J15711,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15711,2024-10-23T21:39:07.644
11/22/2024,,"Robert H Smith School of Business, University of Maryland",Assistant/Associate/Full Professor,"College Park, Maryland. United States",https://ejobs.umd.edu/postings/122372,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Apply for faculty position at Robert H. Smith School of Business, University of Maryland. Submit cover letter, CV, 2-3 recent publications or working papers, and 3 reference contacts.",J15706,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15706,2024-10-23T21:39:07.644
23-Sep-24,,Auburn University,Lecturer/Senior Lecturer/Professor of Practice in Real Estate,"Auburn, Alabama. United States",https://www.auemployment.com/postings/48490, ,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement, Transcripts",Student Course Evaluations,Non-tenure track teaching position in Real Estate at Auburn University. Master's or Ph.D. required with 2+ years of teaching experience in finance or real estate.,J15705,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15705,2024-10-23T21:39:07.644
,,Stevens School of Business,Associate/Full Professor of Finance,"Hoboken, New Jersey.",https://www.stevens.edu/business,jbalisi@stevens.edu,"Cover Letter, Curriculum Vitae, Research Statement, Teaching Statement","Publication representative of the applicant's research agenda, Teaching evaluations","The School of Business at Stevens Institute of Technology is accepting applications for a full-time, tenured or tenure track, faculty position in Finance at the Associate or Full Professor ranks. Candidates should have a Ph.D. in Finance, Economics, or related disciplines, and a strong record of research publications in top-tier journals.",ID: J15704,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15704,2024-10-23T21:39:07.644
11/28/2024,,"Nanyang Technological University, Singapore",Open Rank Professor Positions in Finance,"Singapore, Singapore",https://ntu.wd3.myworkdayjobs.com/Careers/job/Gaia/Open-Rank-Professor-Positions-in-Finance_R00018385,nbs-fin-recruiting@ntu.edu.sg,"Cover Letter, Curriculum Vitae, References (3)",,"Multiple tenure-track Open Rank Professor Positions in Finance at Nanyang Business School, Nanyang Technological University, Singapore.",J15702,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15702,2024-10-23T21:39:07.644
,,University of Wisconsin - Milwaukee,BUSINESS AFFAIRS DIRECTOR,"Milwaukee, Wisconsin.",https://apptrkr.com/5619317, ,"Cover Letter, References (3), Resume",,This application is for the Business Affairs Director position at the College of Letters and Science at UW-Milwaukee. The candidate must have a bachelor's degree and 3+ years of professional work experience performing directly related work within a similar function. ,J15700,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15700,2024-10-23T21:39:07.644
9/27/2024,,Louisiana State University,Assistant Professor,"Baton Rouge, Louisiana.",https://lsu.wd1.myworkdayjobs.com/LSU/job/2900-BEC-North-Undergrad-Pavilion/Assistant-Professor_R00098596,finance@lsu.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)","Research Statement, Teaching Statement, Transcript",Applications for an Assistant Professor position in the E.J. Ourso College of Business at Louisiana State University are being accepted. Candidates must have a PhD in Finance or related field and be actively involved in academic research.,J15699,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15699,2024-10-23T21:39:07.644
12/6/2024,,"Baruch College, CUNY",Assistant Professor of Real Estate,"New York, New York. United States",https://cuny.jobs/new-york-ny/assistant-professor-real-estate/1C6FBB86D0D7475DA8D587A127B8B3C2/job/,,"Cover Letter, Curriculum Vitae, Statement of Commitment to Diversity",,"Assistant Professor of Real Estate position at Baruch College starting Fall 2025. Candidates must have a Ph.D. in Real Estate, Finance, Economics, or a related field and demonstrate high-quality scholarly research and outstanding teaching skills.",J15695,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15695,2024-10-23T21:39:07.644
10/10/2024,,"Kelley School of Business, Indiana University-Bloomington","Assistant, Associate, Full Professor, Finance","Bloomington, Indiana.",https://indiana.peopleadmin.com/postings/25689,ksbfin@iu.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Teaching Statement",,"Finance Department job opening for tenured/tenure-track positions at the advanced assistant, associate, or full levels.",J15694,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15694,2024-10-23T21:39:07.644
11/15/2024,,Bocconi University,Assistant Professor of Finance,"Milan, Italy",www.unibocconi.eu/jobmarket,faculty@unibocconi.it,"Curriculum Vitae, Job Market Paper/other papers, References (3)",Scientific curriculum (including a list of titles and publications),Bocconi University invites applications for a tenure-track position at the Assistant Professor level in the Department of Finance. The position is open to candidates working in all fields of Finance. The tenure track will run for up to eight years.,J15688,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15688,2024-10-23T21:39:07.644
9/25/2024,,"Oregon State University, College of Business",Assistant Professor of Finance (Tenure-Track),"Corvallis, Oregon. United States",https://jobs.oregonstate.edu/postings/158376,,"Cover Letter, Curriculum Vitae, Research Statement, Teaching Statement",,"Oregon State University invites applications for a full-time tenure-track Assistant Professor in Finance position to begin September 16, 2025.",P08393UF,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15683,2024-10-23T21:39:07.644
11/15/2024,,Yale School of Management,Assistant Professor of Finance,"New Haven, Connecticut. United States",http://apply.interfolio.com/152262,somfacultyrec@yale.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",Research Statement,Yale School of Management is seeking a tenure-track Assistant Professor in Finance.,J15679,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15679,2024-10-23T21:39:07.644
11/10/2024,,Singapore Management University (Lee Kong Chian School of Business),"Full-Time Assistant, Associate, and Full Professors of Finance (Tenure Track)","Singapore, Singapore",https://smucareers.taleo.net/careersection/smu_ext_ft/jobdetail.ftl?job=24000071&tz=GMT+08:00&tzname=Asia/Singapore,financecv@smu.edu.sg,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Evaluation(s), Teaching Statement",,"Singapore Management University invites applications for finance tenure-track and tenured positions at all levels in all areas of scholarship. Applications in digital, sustainable, entrepreneurial, and real estate finance are particularly encouraged.",J15673,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15673,2024-10-23T21:39:07.644
yyyy-mm-dd,,Lingnan University,"Associate Professor / Assistant Professor, Department of Finance","Tuen Mun, Hong Kong",https://lingnan.csod.com/ux/ats/careersite/4/home/requisition/2485?c=lingnan,recruit@LN.edu.hk,"Cover Letter, Curriculum Vitae, References (3)",,Applications are invited for the post of Associate Professor / Assistant Professor in the Department of Finance at Lingnan University.,J15672,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15672,2024-10-23T21:39:07.644
11/22/2024,,"National University of Singapore, NUS Business School, Department of Real Estate","Assistant Professors, Associate Professors, Professors in Real Estate Finance and Urban Economics","Singapore, Singapore",https://bschool.nus.edu.sg/real-estate/,nus.drerecruitment@gmail.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",NUS Personal Data Consent for Job Applicants,"The National University of Singapore invites applications for full-time, tenure-track positions in real estate finance and urban economics.",J15663,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15663,2024-10-23T21:39:07.644
,,Cornerstone Research,Associate,"New York; Boston; Chicago; Washington, DC; London; Brussels; Los Angeles; San Francisco; Silicon Valley, California.",https://grad-chire.icims.com/jobs/3483/associate---phd/job,associate-recruiting@cornerstone.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Associate position at Cornerstone Research for PhD graduates with background in economics, finance, accounting, or marketing. Apply with cover letter, resume, and job market paper.",J15669,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15669,2024-10-23T21:39:07.644
10/1/2024,,Rochester Institute of Technology,Tenure Track Faculty - Finance,"Rochester, New York.",http://careers.rit.edu/faculty,hzhang@saunders.rit.edu,"Cover Letter, Curriculum Vitae, List of References (3), Research Statement, Statement of Diversity Contribution, Statement of Teaching Philosophy",,"Apply for a tenure-track Finance faculty position at Saunders College of Business, RIT. Ph.D. in Finance or related field required.",9189BR,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15667,2024-10-23T21:39:07.644
,,EDHEC Business School,Assistant/Associate/Full Professor in Finance,"Nice, France", ,Recrutementsprofs6@edhec.edu,"Cover Letter, Curriculum Vitae, List of Publications, References (2), Teaching Statement",,"EDHEC Business School is seeking faculty members for the position of Assistant/Associate/Full Professor in Finance, specializing in Quantitative Finance. Candidates must have completed a Ph.D. in Statistics, Data Science, Quantitative Economics, or Finance with specialization in Econometrics.",J15664,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15664,2024-10-23T21:39:07.644
,,University of Oklahoma Price College of Business,Ranked Renewable Term (Non-Tenure Track) Assistant or Associate Professor of Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/152330,finance@ou.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, References (3)",,Applications for a non-tenure track Assistant or Associate Professor of Finance position at University of Oklahoma are being accepted.,J15662,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15662,2024-10-23T21:39:07.644
8/15/2025,,University of Oklahoma Price College of Business,Assistant or Associate Professor of Finance,"Norman, Oklahoma. United States",http://apply.interfolio.com/152473,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers (up to 3), Teaching Statement",,Assistant or Associate Professor of Finance position at University of Oklahoma. Candidates must have a Ph.D. in Finance or closely related discipline and strong research credentials.,J15661,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15661,2024-10-23T21:39:07.644
11/24/2024,,Santa Clara University,Tenure-Track Faculty Positions in Finance,"Santa Clara, California. United States",https://wd1.myworkdaysite.com/recruiting/scu/scu/job/Santa-Clara-CA/Tenure-Track-Faculty-Positions-in-Finance_R4866,finance@scu.edu,"Cover Letter, Curriculum Vitae, Evidence of Graduate and/or Undergraduate Teaching Effectiveness, Job Market Paper/other papers, References (3), Statement of Research and Teaching Interests",,"Tenure-track Assistant Professor positions in Finance at the Leavey School of Business, Santa Clara University. Ph.D. in Finance, Economics, or related field required.",J15660,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15660,2024-10-23T21:39:07.644
,,Florida Atlantic University,"Assistant Professor, Finance","Boca Raton, Florida.",https://fau.edu/jobs, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Teaching Statement","Official Transcripts, Documentation of recent teaching evaluation scores",FAU's College of Business seeks to hire a tenure-track Assistant Professor of Finance for Fall 2025. Candidates must have an earned doctoral degree in Finance (or closely related discipline) from an AACSB accredited institution by the start date. Preference will be given to candidates with strong quantitative skills and expertise in current empirical-finance methods.,J15652,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15652,2024-10-23T21:39:07.644
10/15/2024,,University of Nebraska-Lincoln,Assistant Professor in Finance,"Lincoln, Nebraska. United States",https://employment.unl.edu,finsearch@unl.edu,"Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Tenure-track Assistant Professor position in finance at the University of Nebraska-Lincoln starting fall 2025. Candidates must have a Ph.D. in finance, a Ph.D. in Business with an emphasis in finance, or a Ph.D. in a related discipline.",F_240126,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15650,2024-10-23T21:39:07.644
11/15/2024,,London School of Economics and Political Science,Assistant Professor in Finance,"London, United Kingdom",https://jobs.lse.ac.uk/Vacancies/W/1609/0/436663/15539/assistant-professor-in-finance,m.comben@lse.ac.uk,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"Applications are invited for an Assistant Professor in Finance post. Candidates should have a completed PhD in finance or economics and demonstrate a clear, well developed, and viable strategy for future outstanding research.",J15647,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15647,2024-10-23T21:39:07.644
,,Boston College,Open Rank (Tenured or Tenure-Track) Faculty Position in Finance beginning fall 2025,"Chestnut Hill, Massachusetts. United States",apply.interfolio.com/151832, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",Working papers or publications,Open Rank Faculty Position in Finance at Boston College beginning fall 2025. Candidates should have doctoral dissertation completed or near completion and show promise or evidence of significant scholarship and teaching ability.,J15637,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15637,2024-10-23T21:39:07.644
,,"University of Virginia, Darden School of Business","Open Rank Professor of Finance, Tenured/Tenure-Track","Charlottesville, Virginia.",https://apply.interfolio.com/151057,FitzgeraldA@darden.virginia.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)",,"Application for an Open Rank Professor of Finance position at the Darden School of Business, University of Virginia, starting Fall 2025.",J15633,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15633,2024-10-23T21:39:07.644
9/13/2024,,University of Tennessee,Non-Tenure Track Position in Finance,"Knoxville, Tennessee.",http://apply.interfolio.com/153194,cruff@utk.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3)","Evidence of successful prior teaching use of technology (course materials, course design, teaching evaluations, etc.)",Application for a non-tenure track position in the Department of Finance at the University of Tennessee. The primary responsibilities will be teaching undergraduate finance classes and helping students outside of the classroom.,J15634,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15634,2024-10-23T21:39:07.644
