Deadline,AFADeadline,Organisation,Title,Location,App_link,App_email,Required_Docs,Other_Docs,Summary,App_JobID,source,Link,timestamp
2024-11-29,,Shanghai Advanced Institute of Finance at Shanghai Jiao Tong University,Assistant Professor in Finance,"Shanghai, China",http://apply.interfolio.com/154143,recruiting.saif@saif.sjtu.edu.cn,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Assistant Professor in Finance position at Shanghai Advanced Institute of Finance with competitive compensation and support for research activities.,J15711,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15711,2024-10-23T20:24:30.074
2024-11-22,,"Robert H Smith School of Business, University of Maryland",Assistant/Associate/Full Professor,"College Park, Maryland. United States",https://ejobs.umd.edu/postings/122372,finrecruiting23@umd.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Faculty positions at all ranks (Assistant/Associate/Full Professor) in the Department of Finance at the Robert H. Smith School of Business, University of Maryland, College Park.",J15706,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15706,2024-10-23T20:24:30.074
2024-09-23,,Auburn University,Lecturer/Senior Lecturer/Professor of Practice in Real Estate,"Auburn, Alabama. United States",https://www.auemployment.com/postings/48490,,"Cover Letter, Curriculum Vitae, References (3), Relevant Transcripts, Statement of Teaching Philosophy, Student Course Evaluations",,"This application is for a non-tenure track, full-time teaching faculty position in the Department of Finance at Auburn University.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15705,2024-10-23T20:24:30.074
,,Stevens School of Business,Associate/Full Professor of Finance,"Hoboken, New Jersey.", ,jbalisi@stevens.edu,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"This application is for a full-time, tenured or tenure track, faculty position in Finance at Stevens Institute of Technology.",J15704,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15704,2024-10-23T20:24:30.074
2024-11-28,,"Nanyang Technological University, Singapore",Open Rank Professor Positions in Finance,"Singapore, Singapore",https://ntu.wd3.myworkdayjobs.com/Careers/job/Gaia/Open-Rank-Professor-Positions-in-Finance_R00018385,nbs-fin-recruiting@ntu.edu.sg,"Cover Letter, Curriculum Vitae, References (3), Research Statement",,"This application is for an Open Rank Professor Position in Finance at Nanyang Technological University, Singapore. It is a tenure-track position.",J15702,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15702,2024-10-23T20:24:30.074
,,University of Wisconsin - Milwaukee,BUSINESS AFFAIRS DIRECTOR,"Milwaukee, Wisconsin.",https://apptrkr.com/5619317,,"Cover Letter, Resume",,This application is for the BUSINESS AFFAIRS DIRECTOR position at UW-Milwaukee. The role requires a Bachelor's degree and 3+ years of professional work experience in finance or related fields.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15700,2024-10-23T20:24:30.074
Ongoing,,Louisiana State University,Assistant Professor,"Baton Rouge, Louisiana.",https://lsu.wd1.myworkdayjobs.com/LSU/job/2900-BEC-North-Undergrad-Pavilion/Assistant-Professor_R00098596,hr@lsu.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for the Assistant Professor position at LSU. It is a tenure-track position in Finance.,J15699,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15699,2024-10-23T20:24:30.074
2024-12-06,,"Baruch College, CUNY",Assistant Professor of Real Estate,"New York, New York. United States",https://cuny.jobs/new-york-ny/assistant-professor-real-estate/1C6FBB86D0D7475DA8D587A127B8B3C2/job/,,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"Assistant Professor of Real Estate position at Baruch College, seeking applicants with Ph.D. in Real Estate or related fields, for tenure track position starting Fall 2025.",J15695,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15695,2024-10-23T20:24:30.074
2024-10-10,,"Kelley School of Business, Indiana University-Bloomington","Assistant, Associate, Full Professor, Finance","Bloomington, Indiana.",https://indiana.peopleadmin.com/postings/25689,ksbfin@iu.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a Finance position at the Kelley School of Business, Indiana University – Bloomington. It is a tenured or tenure-track position for Assistant, Associate, or Full Professor.",J15694,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15694,2024-10-23T20:24:30.074
2024-11-15,,Bocconi University,Assistant Professor of Finance,"Milan, Italy",http://www.unibocconi.eu/jobmarket,,"Curriculum Vitae, Job Market Paper/other papers (3), References (3)",,"This application is for a tenure-track Assistant Professor position in Finance at Bocconi University, with a competitive compensation and teaching load.",J15688,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15688,2024-10-23T20:24:30.074
2024-09-25,,"Oregon State University, College of Business",Assistant Professor of Finance (Tenure-Track),"Corvallis, Oregon. United States",https://jobs.oregonstate.edu/postings/158376, ,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,This application is for an Assistant Professor of Finance position at Oregon State University., ,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15683,2024-10-23T20:24:30.074
2024-11-15,,Yale School of Management,Assistant Professor of Finance,"New Haven, Connecticut. United States",http://apply.interfolio.com/152262,somfacultyrec@yale.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement",,"Assistant Professor of Finance position at Yale School of Management, tenure-track faculty position in Finance",J15679,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15679,2024-10-23T20:24:30.074
2024-11-10,,Singapore Management University (Lee Kong Chian School of Business),"Full-Time Assistant, Associate, and Full Professors of Finance (Tenure Track)","Singapore, Singapore",https://smucareers.taleo.net/careersection/smu_ext_ft/jobdetail.ftl?job=24000071&tz=GMT+08:00&tzname=Asia/Singapore,financecv@smu.edu.sg,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,"This application is for Full-Time Assistant, Associate, and Full Professors of Finance at Lee Kong Chian School of Business and Finance Group at SMU. It is a tenure-track position with the expectation of high-quality research.",J15673,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15673,2024-10-23T20:24:30.074
,,Lingnan University,"Associate Professor / Assistant Professor, Department of Finance","Tuen Mun, Hong Kong",https://lingnan.csod.com/ux/ats/careersite/4/home/requisition/2485?c=lingnan,recruit@LN.edu.hk,"Curriculum Vitae, References (3), Resume",,"This application is for an Associate Professor / Assistant Professor position in the Department of Finance at Lingnan University, focusing on teaching and research excellence.",J15672,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15672,2024-10-23T20:24:30.074
2024-11-22,,"National University of Singapore, NUS Business School, Department of Real Estate","Assistant Professors, Associate Professors, Professors in Real Estate Finance and Urban Economics","Singapore, Singapore", ,nus.drerecruitment@gmail.com,"Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement","Statement of teaching philosophy and methodology, Evidence of teaching ability, Student evaluation reports, Statement of major accomplishments in research, NUS Personal Data Consent for Job Applicants","This application is for tenure-track positions in real estate finance and urban economics at the Department of Real Estate, Business School, NUS.",J15663,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15663,2024-10-23T20:24:30.074
,,Cornerstone Research,Associate,"New York; Boston; Chicago; Washington, DC; London; Brussels; Los Angeles; San Francisco; Silicon Valley, California.",https://grad-chire.icims.com/jobs/3483/associate---phd/job,associate-recruiting@cornerstone.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers",Three Letters of Recommendation,"This application is for a non-tenure track Associate position at Cornerstone Research. The candidate should have a Ph.D. in economics, finance, accounting, or marketing and be able to apply academic research to real-world issues.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15669,2024-10-23T20:24:30.074
2024-10-01,,Rochester Institute of Technology,Tenure Track Faculty - Finance,"Rochester, New York.","http://careers.rit.edu/faculty; search openings, then Keyword Search 91889BR",,"Brief Research Philosophy, Brief Teaching Philosophy, Cover Letter, Curriculum Vitae, References (3), Research Statement, Statement of Diversity Contribution, Statement of Teaching Philosophy",,This application is for a tenure-track finance faculty position at the Saunders College of Business. It is a non-tenure track position.,J15667,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15667,2024-10-23T20:24:30.074
,,EDHEC Business School,Assistant/Associate/Full Professor in Finance,"Nice, France",,Recrutementsprofs6@edhec.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2), Teaching Statement",,"This application is for an Assistant/Associate/Full Professor in Finance position at EDHEC Business School, with a focus on Quantitative Finance. The ideal candidate has completed a Ph.D. and demonstrated expertise in Portfolio construction, Derivatives pricing, etc.",J15664,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15664,2024-10-23T20:24:30.074
yyyy-mm-dd,,University of Oklahoma Price College of Business,Ranked Renewable Term (Non-Tenure Track) Assistant or Associate Professor of Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/152330,finance@ou.edu,"Cover Letter, Curriculum Vitae, Evidence of teaching effectiveness, References (3), Teaching Statement",,"This application is for a non-tenure track assistant or associate professor position in finance at the University of Oklahoma, with requirements including a Ph.D. in Finance and extensive record of teaching excellence.",J15662,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15662,2024-10-23T20:24:30.074
"August 15, 2025",,University of Oklahoma Price College of Business,Assistant or Associate Professor of Finance,"Norman, Oklahoma. United States",http://apply.interfolio.com/152473,finance@ou.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Assistant or Associate Professor of Finance Job Description & Qualification,J15661,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15661,2024-10-23T20:24:30.074
2024-11-24,,Santa Clara University,Tenure-Track Faculty Positions in Finance,"Santa Clara, California. United States",https://wd1.myworkdaysite.com/recruiting/scu/scu/job/Santa-Clara-CA/Tenure-Track-Faculty-Positions-in-Finance_R4866,finance@scu.edu,"Curriculum Vitae, Evidence of Graduate and/or Undergraduate Teaching Effectiveness, Examples of Peer-Reviewed Scholarship, Statement of Research and Teaching Interests","Letter Clearly Stating the Applicant’s Interest in Santa Clara University, A Statement of Research and Teaching Interests (for seasoned applicants only), Three Letters of Recommendation (for rookie applicants only)",This application is for tenure-track faculty positions in finance at Santa Clara University.,J15660,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15660,2024-10-23T20:24:30.074
2025-08-01,,Florida Atlantic University,"Assistant Professor, Finance","Boca Raton, Florida.",https://fau.edu/jobs,,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,This application is for a tenure-track Assistant Professor of Finance position at Florida Atlantic University's College of Business.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15652,2024-10-23T20:24:30.074
2024-10-15,,University of Nebraska-Lincoln,Assistant Professor in Finance,"Lincoln, Nebraska. United States",https://employment.unl.edu,finsearch@unl.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,This application is for a tenure-track Assistant Professor position in finance at the University of Nebraska-Lincoln starting fall 2025.,J15650,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15650,2024-10-23T20:24:30.074
2024-11-15,,London School of Economics and Political Science,Assistant Professor in Finance,"London, United Kingdom",https://jobs.lse.ac.uk/Vacancies/W/1609/0/436663/15539/assistant-professor-in-finance,m.comben@lse.ac.uk,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,"Assistant Professor in Finance, competitive salary, occupational pension scheme, research grants, generous research leave, collegial faculty environment.",J15647,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15647,2024-10-23T20:24:30.074
,,Boston College,Open Rank (Tenured or Tenure-Track) Faculty Position in Finance beginning fall 2025,"Chestnut Hill, Massachusetts. United States",https://apply.interfolio.com/151832, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Working Papers/publications",,"This application is for the Open Rank Faculty Position in Finance at Boston College, a non-tenure track position starting fall 2025.",J15637,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15637,2024-10-23T20:24:30.074
,,"University of Virginia, Darden School of Business","Open Rank Professor of Finance, Tenured/Tenure-Track","Charlottesville, Virginia.",https://apply.interfolio.com/151057,FitzgeraldA@darden.virginia.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for an Open Rank Professor of Finance position at the Darden School of Business, with a focus on research productivity and teaching potential.",J15633,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15633,2024-10-23T20:24:30.074
2024-09-13,,University of Tennessee,Non-Tenure Track Position in Finance,"Knoxville, Tennessee.",http://apply.interfolio.com/153194,cruff@utk.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a non-tenure track position in finance at the University of Tennessee. It involves teaching undergraduate classes and enhancing student skills, with a competitive salary.",J15634,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15634,2024-10-23T20:24:30.074
,,University of Georgia,Assistant or Associate Professor in Risk and Insurance,"Athens, Georgia. United States",https://www.ugajobsearch.com/postings/393798,dmccarth@uga.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,Assistant or Associate Professor in Risk and Insurance Job Description & Qualification UGA’s top-ranked Risk Management program is seeking candidates for the position of Assistant or Associate Professor.,J15631,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15631,2024-10-23T20:24:30.074
,,Columbia Business School,Associate/Full Professor - Finance,"New York, New York. United States",http://apply.interfolio.com/152816,jab2192@gsb.columbia.edu,", Cover Letter, Curriculum Vitae",,Columbia University is seeking a tenured finance professor.,J15625,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15625,2024-10-23T20:24:30.074
2024-09-30,,University of Arkansas,Assistant Professor in Finance,"Fayetteville, Texas.",https://uasys.wd5.myworkdayjobs.com/UASYS/job/Fayetteville/Assistant-Professor-of-Finance--Two-Open-Positions-_R0060959, ,"Cover Letter, Curriculum Vitae, Evidence of teaching effectiveness, Examples of written research, Job Market Paper/other papers, References (3)",,"This application is for two tenure-track assistant professor positions in finance at the University of Arkansas. The successful candidate will publish research, teach finance courses, and contribute to university service.",J15615,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15615,2024-10-23T20:24:30.074
"August 16, 2025",,"The University of Alabama, Culverhouse College of Business",Instructor of Real Estate,"Tuscaloosa, Alabama. United States",http://careers.ua.edu/cw/en-us/job/524631,slhudson3@ua.edu,"Cover Letter, Curriculum Vitae, Documentation of Teaching Effectiveness, References (3), Teaching Philosophy Statement",,This application is for the Instructor of Real Estate position at The University of Alabama. It is a non-tenure track faculty position.,J15612,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15612,2024-10-23T20:24:30.074
,,Texas Christian University,Assistant or Associate Professor of Finance,"Fort Worth, Texas. United States",https://jobs.tcu.edu/jobs/assistant-or-associate-professor-of-finance-tcu-main-campus-texas-united-states,v.traweek@tcu.edu,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"Assistant or Associate Professor of Finance job at TCU, seeking candidate with completed Ph.D. in Finance or related discipline.",J15607,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15607,2024-10-23T20:24:30.074
2025-08-16,,"The University of Alabama, Culverhouse College of Business",Two Assistant Professor of Finance positions,"Tuscaloosa, Alabama. United States",https://careers.ua.edu/jobs/assistant-professor-of-finance-tenure-tenure-track-524579-tuscaloosa-alabama-united-states,lrazzolini@ua.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a tenure-track Assistant Professor of Finance position at the Culverhouse College of Business, University of Alabama. The job involves teaching, research, and service.",J15598,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15598,2024-10-23T20:24:30.074
,,Vanderbilt University,Seasoned Assistant/Tenured Associate Professors in Finance,"Nashville, Tennessee. United States",http://apply.interfolio.com/153019,nick.bollen@vanderbilt.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,"This application is for a Finance professor position at Vanderbilt University's Owen Graduate School of Management. It is a non-tenure track job, seeking applicants with research experience and teaching skills.",J15596,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15596,2024-10-23T20:24:30.074
2024-11-22,,Fordham University,TENURE-TRACK POSITION IN FINANCE,"New York, New York. United States",http://apply.interfolio.com/152450,jkondratowicz@fordham.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for a tenure-track position in Finance at Fordham University's Gabelli School of Business.,J15594,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15594,2024-10-23T20:24:30.074
2024-10-31,,Stony Brook University,Associate/Full Professor of Finance,"Stony Brook, New York.",https://apptrkr.com/5527480, ,"Cover Letter, Curriculum Vitae, Diversity and inclusion statement, Job Market Paper/other papers, References (3), Research Statement, Service statement, Teaching Statement",,This application is for a non-tenure track Associate/Full Professor of Finance position at Stony Brook University College of Business.,J15595,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15595,2024-10-23T20:24:30.074
,,Columbia Business School,Assistant/Associate Professor - Finance,"New York, New York. United States",http://apply.interfolio.com/152390,financesearch@gsb.columbia.edu,"Cover Letter, Curriculum Vitae, References (3), Research Statement",,Assistant/Associate Professor - Finance position at Columbia University Graduate School of Business.,J15578,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15578,2024-10-23T20:24:30.074
2024-10-15,,University of North Carolina Wilmington,Assistant or Associate Professor of Finance,"Wilmington, North Carolina.",https://jobs.uncw.edu/postings/32858,,"Cover Letter, Curriculum Vitae, References (3)",,"This application is for a tenure-track position in Finance at the University of North Carolina Wilmington. The successful candidate will participate in research, teaching, and service.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15579,2024-10-23T20:24:30.074
,,University of Technology Sydney,Lecturer/Senior Lecturer (equiv. to Assistant Professor),"Sydney, Australia",,David.Michayluk@uts.edu.au,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Lecturer/Senior Lecturer position for the UTS Business School Finance Department, with a flexible starting date and opportunities to teach in English or Mandarin.",J15576,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15576,2024-10-23T20:24:30.074
"January 3, 2025",,University of Wisconsin - Milwaukee,TEACHING PROFESSOR (Open Rank),"Milwaukee, Wisconsin.",https://apptrkr.com/5557835,,"Cover Letter, Curriculum Vitae, Teaching Evaluations",,"This application is for the Teaching Professor (Open Rank) position at the Sheldon B. Lubar College of Business, University of Wisconsin-Milwaukee.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15575,2024-10-23T20:24:30.074
,,University of Missouri - Columbia,Open Rank Tenure - Track ASSISTANT/ASSOCIATE PROFESSOR OF FINANCE,"Columbia, Missouri.", , , , , , ,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15572,2024-10-23T20:24:30.074
2025-08-01,,Oklahoma State University,ASSISTANT/ASSOCIATE/FULL PROFESSOR IN FINANCE,"Stillwater, Oklahoma.",https://jobs.okstate.edu/req/18274.html,finance@okstate.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Evaluation",,This application is for a tenure-track position in Finance at Oklahoma State University. It is expected that the individual will contribute to research and teaching excellence.,18274,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15570,2024-10-23T20:24:30.074
"July 1, 2025, July 29, 2024, Nov 25, 2024, Nov 25, 2024, July 1, 2025",,University of California Berkeley,Assistant Professor - Finance - Haas School of Business,"Berkeley, California. United States", , , , , , ,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15564,2024-10-23T20:24:30.074
"July 1, 2025, July 1, 2025",,Tulane University - Freeman School of Business,Assistant Professor in Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/149146,businessdean@tulane.edu,"Cover Letter, Curriculum Vitae, References (2), Research Papers, Student Course Evaluations, Teaching Statement",,"This application is for an Assistant Professor in Finance position at the A.B. Freeman School of Business, Tulane University.",J15563,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15563,2024-10-23T20:24:30.074
2025-07-01,,Tulane University - Freeman School of Business,Full Professor in Finance and The Jessica L. Streiffer & Edward L. Streiffer Chair in International Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/138167, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2), Teaching Statement",,Tenured faculty position in Finance at Tulane University., ,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15562,2024-10-23T20:24:30.074
2024-11-03,,KU Leuven,Three professor positions in Finance,"Leuven, Brussels, Antwerp, Belgium",http://www.kuleuven.be/eapplyingforjobs/60326162,,"Cover Letter, Curriculum Vitae, References (3)",,This application is for a professor position in Finance at KU Leuven with a strong emphasis on research and teaching skills.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15554,2024-10-23T20:24:30.074
2024-10-31,,Southern Methodist University,"Assistant, Associate or Full Professor Tenure Track Faculty Positions in Finance","Dallas, Texas.",https://apply.interfolio.com/150979,,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, Examples of Written Work, References (3)",,"Assistant, Associate, or Full Professor tenure track faculty positions in Finance at SMU's Cox School of Business.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15547,2024-10-23T20:24:30.074
2024-12-31,,"School of Business, Universidad Torcuato Di Tella","Tenure-track Faculty Position, Economics and Finance","Buenos Aires, Argentina",https://econjobmarket.org/positions/10733,negocios@utdt.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a tenure-track Assistant or Associate Professor position in finance, macroeconomics, business economics, and behavioral economics at the School of Business, Universidad Torcuato Di Tella.",J15544,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15544,2024-10-23T20:24:30.074
2024-09-22,,Colorado State University,Assistant or Associate Professor of Finance,"Fort Collins, Colorado. United States",https://jobs.colostate.edu/postings/149561,hskiba@colostate.edu,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,This application is for the Assistant or Associate Professor of Finance position at Colorado State University. It is a non-tenure track position.,J15540,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15540,2024-10-23T20:24:30.074
,,Université Laval,"Tenure‐track in Finance, Insurance or Real Estate Positions","Québec, Canada",,direction.fai@fsa.ulaval.ca,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Tenure-track in Finance, Insurance or Real Estate Positions. The Department of Finance, Insurance and Real Estate invites applications for a tenure-track appointment in finance, insurance and real estate.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15539,2024-10-23T20:24:30.074
2024-10-01,,Southern Methodist University,Non-Tenure Track Faculty Positions in Finance (Position Numbers: 51071 49928 50859),"Dallas, Texas.",https://apply.interfolio.com/150965, ,"Curriculum Vitae, Evidence of Teaching Effectiveness, Examples of Written Work, Three Letters of Reference",,"This application is for a non-tenure track faculty position in Finance at SMU's Cox School of Business. The ideal candidate will have a Ph.D. in Finance or a related field, experience teaching finance courses, and demonstrated contributions to the field.",150965,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15535,2024-10-23T20:24:30.074
2024-10-01,,University of Texas at San Antonio,"Assistant Professor - Alvarez College of Business, Finance","San Antonio, Texas.",https://bit.ly/3Aco1yy,,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, Research Statement",,The Department of Finance at the Alvarez College of Business is accepting applications for a faculty position as an Assistant Professor. The ideal candidate will have a record that demonstrates excellent teaching experience in Finance and general finance classes at the undergraduate and graduate levels.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15530,2024-10-23T20:24:30.074
,,University of Luxembourg,Post-doctoral researcher in Finance/Economics,"Kirchberg Campus, Luxembourg",https://emea3.recruitmentplatform.com/syndicated/private/syd_apply.cfm?ID=PHPFK026203F3VBQB7V7VV4DG&nPostingTargetId=143179&nPostingId=98656,,"Copy of PhD diploma or letter indicating expected defense date, Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Publication, References (3), Teaching Statement",,"Postdoctoral researcher in Finance/Economics. The postdoctoral researcher will be working under the supervision of Professor Christos Koulovatianos, conducting innovative research in Finance/Economics with desirable emphasis on Sustainability and/or Political Science.",,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15527,2024-10-23T20:24:30.074
,,The University of Luxembourg,Research Scientist in Finance/Economics,"Kirchberg, Luxembourg",https://uniluxembourg.recruitmentplatform.com/apply.html?jobId=PHPFK026203F3VBQB7V7VV4DG-143139&langCode=en_GB,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement",,This application is for the Research Scientist in Finance/Economics position at the University of Luxembourg. It is a non-tenure track job.,,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15525,2024-10-23T20:24:30.074
2024-10-01,,Southern Methodist University,Non-Tenure Track Faculty Position in Finance (Position Number: 54058) Energy and Sustainability Area,"Dallas, Texas.",http://apply.interfolio.com/151683,,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,This application is for a non-tenure track faculty position in Finance at SMU's Cox School of Business.,151683,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15523,2024-10-23T20:24:30.074
2024-09-30,,Wilfrid Laurier University - Lazaridis School of Business & Economics,Assistant Professor (Tenure-Track) – Finance,"Waterloo, Canada",https://careers.wlu.ca/job/Waterloo-Assistant-Professor-%28Tenure-Track%29-Finance-ON/728875547/,FINPTAC@wlu.ca,"Cover Letter, Curriculum Vitae, References (3), Research Statement, Teaching Statement",,"This application is for a tenure-track Assistant Professor position in Finance at Wilfrid Laurier University, with a deadline of September 30, 2024.",J15518,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15518,2024-10-23T20:24:30.074
2024-11-30,,City University of Hong Kong,Professor/Associate Professor/Assistant Professor (Economics) in the Department of Economics and Finance,"Hong Kong, Hong Kong",http://jobs.cityu.edu.hk/,efpost@cityu.edu.hk,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"Assistant Professor in Economics and Finance at City University of Hong Kong, conducting research, teaching courses and supervising students.",J15517,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15517,2024-10-23T20:24:30.074
2024-11-30,,City University of Hong Kong,Professor/Associate Professor/Assistant Professor (Finance) in the Department of Economics and Finance,"Hong Kong, Hong Kong",http://jobs.cityu.edu.hk/,efpost@cityu.edu.hk,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement",,"This application is for a tenure-track or substantiation-track Professor/Associate Professor/Assistant Professor position in the Department of Economics and Finance at City University of Hong Kong, with specialization in Finance.",J15516,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15516,2024-10-23T20:24:30.074
2025-09-01,,Paris School of Business,Open Rank Tenure Track Position in Finance,Paris,,recrutement-faculty@psbedu.paris,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Research Statement, Teaching Statement",,This application is for an open rank tenure-track faculty position in finance at the Paris School of Business.,J15511,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15511,2024-10-23T20:24:30.074
